generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.880001,11.480000,0.243902,0.136288,0.405739
500,42.060001,12.200000,0.111475,0.119660,0.459955
1000,40.279999,12.480000,0.057692,0.113692,0.491920
1500,35.779999,11.940000,0.043551,0.107437,0.476410
2000,36.220001,12.120000,0.033003,0.109838,0.479827
2500,36.939999,12.100000,0.023140,0.103621,0.486244
3000,37.220001,12.360000,0.009709,0.110180,0.501487
3500,41.400002,12.320000,0.003247,0.103229,0.502128
4000,40.580002,11.980000,0.000000,0.106841,0.487548
4500,42.720001,12.460000,0.000000,0.092365,0.503954
5000,39.779999,12.180000,0.000000,0.092051,0.490227
