generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.619999,11.160000,0.247312,0.142017,0.414130
500,41.060001,12.220000,0.127660,0.120025,0.465509
1000,45.840000,12.320000,0.097403,0.114959,0.480213
1500,39.060001,12.820000,0.059282,0.105196,0.497970
2000,41.200001,13.080000,0.039755,0.101598,0.524614
2500,37.040001,12.880000,0.037267,0.097873,0.514515
3000,39.419998,12.580000,0.025437,0.107394,0.503318
3500,43.119999,12.060000,0.016584,0.104086,0.478737
4000,37.380001,12.420000,0.016103,0.108667,0.516148
4500,37.820000,12.720000,0.012579,0.100623,0.510626
5000,41.080002,11.900000,0.013445,0.114183,0.472881
