generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.040001,11.280000,0.248227,0.146998,0.405253
500,35.080002,12.200000,0.124590,0.108087,0.468692
1000,37.860001,13.080000,0.064220,0.102600,0.509340
1500,44.000000,12.180000,0.039409,0.109326,0.483233
2000,39.740002,11.560000,0.027682,0.109378,0.457619
2500,34.700001,11.800000,0.016949,0.107583,0.476222
3000,41.459999,11.880000,0.013468,0.108239,0.472302
3500,35.540001,12.460000,0.006421,0.107231,0.501159
4000,44.200001,12.280000,0.000000,0.104801,0.490530
4500,37.900002,12.220000,0.000000,0.107442,0.500717
5000,37.619999,12.680000,0.000000,0.087482,0.511721
