generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.020000,12.000000,0.230000,0.140221,0.433012
500,41.020000,13.160000,0.109422,0.111990,0.504567
1000,40.000000,12.780000,0.078247,0.109293,0.495792
1500,47.619999,12.760000,0.053292,0.104137,0.502621
2000,34.660000,13.080000,0.030581,0.091831,0.525988
2500,41.099998,12.540000,0.028708,0.107610,0.504589
3000,46.619999,12.420000,0.016103,0.101279,0.506133
3500,41.240002,11.960000,0.013378,0.107408,0.476132
4000,37.959999,12.540000,0.012759,0.106676,0.512440
4500,45.720001,12.860000,0.012442,0.103026,0.521911
5000,38.759998,12.220000,0.003273,0.111292,0.501062
