generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.320000,12.500000,0.252800,0.134880,0.444884
500,39.880001,13.020000,0.147465,0.119177,0.495508
1000,38.959999,13.420000,0.083458,0.102795,0.528368
1500,37.160000,13.260000,0.048265,0.091455,0.532193
2000,36.639999,12.320000,0.029221,0.109231,0.496327
2500,36.900002,12.440000,0.006431,0.106413,0.506854
3000,39.939999,12.220000,0.003273,0.101375,0.489548
3500,45.820000,11.720000,0.003413,0.110575,0.470668
4000,41.279999,11.920000,0.003356,0.107295,0.476768
4500,39.360001,11.660000,0.000000,0.104906,0.476787
5000,36.380001,11.340000,0.000000,0.109730,0.458526
