generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.099998,12.460000,0.260032,0.142642,0.462535
500,42.180000,12.420000,0.138486,0.119703,0.474443
1000,43.660000,12.820000,0.087363,0.107568,0.505087
1500,34.939999,12.440000,0.051447,0.104777,0.494115
2000,38.840000,12.600000,0.025397,0.109427,0.512045
2500,29.620001,12.040000,0.009967,0.108982,0.477585
3000,37.799999,12.420000,0.006441,0.116686,0.507915
3500,44.080002,12.180000,0.003284,0.099141,0.488314
4000,45.820000,11.900000,0.000000,0.108033,0.482504
4500,39.599998,12.200000,0.000000,0.090063,0.502903
5000,36.980000,11.860000,0.000000,0.089042,0.489597
