generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.020000,12.040000,0.235880,0.129241,0.440280
500,41.320000,13.180000,0.139605,0.116707,0.495583
1000,42.439999,12.640000,0.069620,0.097489,0.497702
1500,44.540001,12.400000,0.048387,0.109791,0.490520
2000,38.259998,12.780000,0.040689,0.098074,0.503331
2500,40.220001,12.680000,0.028391,0.098793,0.506463
3000,42.820000,12.700000,0.018898,0.097748,0.509990
3500,34.340000,12.840000,0.015576,0.102460,0.518593
4000,43.480000,12.760000,0.012539,0.098368,0.515903
4500,43.419998,12.660000,0.012638,0.088601,0.521555
5000,42.459999,11.480000,0.000000,0.108135,0.476741
