generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.779999,11.260000,0.230906,0.142221,0.413399
500,43.599998,12.480000,0.112179,0.108547,0.475440
1000,40.279999,12.960000,0.074074,0.105292,0.513150
1500,37.439999,12.060000,0.049751,0.101326,0.471346
2000,39.320000,12.640000,0.041139,0.079592,0.506309
2500,37.980000,12.100000,0.036364,0.112720,0.486351
3000,41.880001,12.560000,0.022293,0.108753,0.509258
3500,34.680000,12.700000,0.006299,0.088529,0.516353
4000,41.380001,12.540000,0.003190,0.091165,0.508150
4500,39.099998,13.120000,0.000000,0.078167,0.535759
5000,37.160000,12.460000,0.000000,0.102091,0.505342
