generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.439999,12.020000,0.236273,0.138370,0.438104
500,38.139999,12.540000,0.118022,0.110166,0.482456
1000,38.299999,13.080000,0.076453,0.103862,0.505847
1500,42.419998,12.480000,0.041667,0.108983,0.492359
2000,38.840000,12.540000,0.025518,0.107564,0.506268
2500,36.820000,12.820000,0.021841,0.105125,0.511836
3000,44.919998,12.420000,0.009662,0.100013,0.506930
3500,38.560001,12.700000,0.006299,0.087371,0.515300
4000,39.639999,13.140000,0.006088,0.087077,0.537717
4500,42.459999,12.960000,0.006173,0.105188,0.519537
5000,44.419998,12.340000,0.006483,0.101349,0.504448
