generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.759998,12.320000,0.272727,0.143628,0.428882
500,42.480000,13.060000,0.162328,0.123426,0.486348
1000,36.060001,13.040000,0.092025,0.107310,0.506849
1500,37.419998,13.040000,0.064417,0.105900,0.504584
2000,40.080002,13.060000,0.042879,0.095583,0.520370
2500,36.720001,13.180000,0.033384,0.091018,0.526217
3000,39.180000,12.320000,0.016234,0.088998,0.493002
3500,40.799999,12.080000,0.006623,0.095425,0.505780
4000,39.360001,11.940000,0.003350,0.087547,0.483711
4500,40.639999,12.160000,0.000000,0.104867,0.491117
5000,45.220001,12.020000,0.000000,0.102832,0.485696
